id,name,symbol,slug,isActive,isFiat,circulatingSupply,maxSupply,dateAdded,numMarketPairs,rank,lastUpdated,tags,price,volume24,volumeChange24,percentChangeHr,percentChange24,percentChangeWk,percentChange30Day,marketCap,marketCapDominance,fullyDilutedMarketCap,lastUpdated
3306,Gemini Dollar,GUSD,gemini-dollar,FALSE,FALSE,607049883,0,2018-10-05T00:00,79,57,2022-12-22T20:46,"[[""store-of-value""::""stablecoin""::""asset-backed-stablecoin""::""usd-stablecoin""]]",0.998000468,736345.7907,172.992,-0.22908843,0.5603438,-0.709647,0,6.06E+08,0,6.10E+08,2022-12-22T20:46
11221,BitDAO,BIT,bitdao,FALSE,FALSE,2090946168,1.00E+10,2021-08-11T00:00,51,58,2022-12-22T20:46,"[[""dao""::""governance""::""dragonfly-capital-portfolio""::""fenbushi-capital-portfolio""::""pantera-capital-portfolio""::""spartan-group""]]",0.285315539,3269692.261,7.6479,0.86957014,-0.49000636,-8.472004,0,5.97E+08,0,2.85E+09,2022-12-22T20:46
1966,Decentraland,MANA,decentraland,FALSE,FALSE,1855084191,0,2017-09-17T00:00,325,59,2022-12-22T20:46,"[[""platform""::""collectibles-nfts""::""gaming""::""payments""::""metaverse""::""boostvc-portfolio""::""dcg-portfolio""::""fabric-ventures-portfolio""::""kenetic-capital-portfolio""::""polygon-ecosystem""::""play-to-earn""]]",0.307626268,3.46E+07,5.9447,1.7748108,1.1627917,-18.523005,0,5.71E+08,0,6.75E+08,2022-12-22T20:46
3513,Fantom,FTM,fantom,FALSE,FALSE,-1528568460,3.18E+09,2018-10-29T00:00,402,60,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""defi""::""research""::""scaling""::""smart-contracts""::""fantom-ecosystem""::""injective-ecosystem""]]",0.202860097,5.09E+07,35.7319,2.2729115,1.0894539,-12.178542,0,5.61E+08,0,6.44E+08,2022-12-22T20:46
1518,Maker,MKR,maker,FALSE,FALSE,977631,1005577,2017-01-29T00:00,301,61,2022-12-22T20:46,"[[""store-of-value""::""defi""::""dao""::""polychain-capital-portfolio""::""governance""::""lending-borowing""::""dragonfly-capital-portfolio""::""electric-capital-portfolio""::""a16z-portfolio""::""1confirmation-portfolio""::""placeholder-ventures-portfolio""::""pantera-capital-portfolio""::""paradigm-portfolio""::""near-protocol-ecosystem""::""arbitrum-ecosytem""::""spartan-group""::""bnb-chain""]]",546.1737758,1.39E+07,4.5106,0.98398817,-0.32902026,-7.6470194,0,5.34E+08,0,5.49E+08,2022-12-22T20:46
7186,PancakeSwap,CAKE,pancakeswap,FALSE,FALSE,158893858,7.50E+08,2020-09-25T00:00,723,62,2022-12-22T20:46,"[[""collectibles-nfts""::""decentralized-exchange-dex-token""::""defi""::""smart-contracts""::""yield-farming""::""amm""::""binance-smart-chain""::""dex""::""governance""]]",3.345456753,2.25E+07,21.2042,0.999547,-1.0773942,-8.282899,0,5.32E+08,0,2.51E+09,2022-12-22T20:46
6719,The Graph,GRT,the-graph,FALSE,FALSE,124410442,1.01E+10,2020-12-17T00:00,256,63,2022-12-22T20:46,"[[""ai-big-data""::""enterprise-solutions""::""defi""::""coinbase-ventures-portfolio""::""solana-ecosystem""::""analytics""::""coinfund-portfolio""::""dcg-portfolio""::""fabric-ventures-portfolio""::""framework-ventures-portfolio""::""ledgerprime-portfolio""::""multicoin-capital-portfolio""::""parafi-capital""::""polygon-ecosystem""::""fantom-ecosystem""::""web3""::""near-protocol-ecosystem""::""arbitrum-ecosytem""::""spartan-group""::""injective-ecosystem""]]",0.058053665,1.35E+07,24.7563,1.5914178,2.5184925,-9.883785,0,5.06E+08,0,5.84E+08,2022-12-22T20:46
4705,PAX Gold,PAXG,pax-gold,FALSE,FALSE,271263,0,2019-09-26T00:00,101,64,2022-12-22T20:46,"[[""bnb-chain""::""tokenized-gold""]]",1795.948662,8789785.429,15.7141,0.15250748,-1.1138761,1.0826272,0,4.87E+08,0,4.87E+08,2022-12-22T20:46
4256,Klaytn,KLAY,klaytn,FALSE,FALSE,-1227226758,0,2020-03-30T00:00,139,65,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""injective-ecosystem""]]",0.158244004,1.67E+07,-6.7936,0.61362255,0.4971512,-8.657376,0,4.85E+08,0,1.74E+09,2022-12-22T20:46
21794,Aptos,APT,aptos,FALSE,FALSE,130000000,0,2022-10-19T01:50:25,137,66,2022-12-22T20:46,"[[""aptos-ecosystem""]]",3.664229917,6.03E+07,9.3001,1.6070746,-1.1618704,-21.252039,0,4.76E+08,0,3.66E+09,2022-12-22T20:46
131,Dash,DASH,dash,FALSE,FALSE,11059965,1.89E+07,2014-02-14T00:00,362,67,2022-12-22T20:46,"[[""mineable""::""hybrid-pow-pos""::""x11""::""medium-of-exchange""::""privacy""::""masternodes""::""dao""::""governance""]]",42.32828611,6.58E+07,10.6988,1.3996426,0.06006115,-10.07741,0,4.68E+08,0,8.00E+08,2022-12-22T20:46
1720,IOTA,MIOTA,iota,FALSE,FALSE,-1515437013,2.78E+09,2017-06-13T00:00,85,68,2022-12-22T20:46,"[[""dag""::""medium-of-exchange""::""iot""::""sharing-economy""]]",0.166554994,6206734.813,-4.3578,1.4405917,1.3587873,-12.879259,0,4.63E+08,0,4.63E+08,2022-12-22T20:46
10791,eCash,XEC,ecash,FALSE,FALSE,358818039,2.10E+13,2021-07-08T00:00,56,69,2022-12-22T20:46,[[]],2.37E-05,3978776.506,-7.4884,1.0563785,-0.0934354,-16.906693,0,4.56E+08,0,4.97E+08,2022-12-22T20:46
4157,THORChain,RUNE,thorchain,FALSE,FALSE,327056566,5.00E+08,2019-07-23T00:00,130,70,2022-12-22T20:46,"[[""cosmos-ecosystem""::""decentralized-exchange-dex-token""::""defi""::""dex""::""multicoin-capital-portfolio""::""exnetwork-capital-portfolio""::""injective-ecosystem""]]",1.377675122,2.90E+07,5.2385,2.2442925,0.24644029,-6.896994,0,4.51E+08,0,6.89E+08,2022-12-22T20:46
1376,Neo,NEO,neo,FALSE,FALSE,70538831,1.00E+08,2016-09-08T00:00,257,71,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""smart-contracts""]]",6.379015305,1.48E+07,2.7134,1.2511344,-0.9130442,-12.402863,0,4.50E+08,0,6.38E+08,2022-12-22T20:46
8642,Fei USD,FEI,fei-usd,FALSE,FALSE,424996177,0,2021-03-02T00:00,68,72,2022-12-22T20:46,"[[""defi""::""stablecoin""::""algorithmic-stablecoin""]]",0.992116581,887544.3724,-59.4705,-0.48005635,-0.6612119,-0.7133117,0,4.22E+08,0,4.23E+08,2022-12-22T20:46
18679,Chain,XCN,chain,FALSE,FALSE,-2052591,5.35E+10,2022-03-09T16:10:43,55,73,2022-12-22T20:46,[[]],0.019190682,6897387.049,-16.0511,1.6144481,-1.557381,-39.06611,0,4.12E+08,0,1.03E+09,2022-12-22T20:46
2586,Synthetix,SNX,synthetix,FALSE,FALSE,249091460,3.08E+08,2018-03-14T00:00,341,74,2022-12-22T20:46,"[[""services""::""decentralized-exchange-dex-token""::""defi""::""derivatives""::""dao""::""yield-farming""::""coinbase-ventures-portfolio""::""three-arrows-capital-portfolio""::""governance""::""synthetics""::""defiance-capital-portfolio""::""framework-ventures-portfolio""::""alameda-research-portfolio""::""parafi-capital""::""paradigm-portfolio""::""fantom-ecosystem""::""spartan-group""::""bnb-chain""]]",1.560861689,1.67E+07,8.9611,1.1795098,0.06874665,-14.608589,0,3.89E+08,0,4.81E+08,2022-12-22T20:46
11857,GMX,GMX,gmx,FALSE,FALSE,8373256,0,2021-09-13T12:11:50,73,75,2022-12-22T20:46,"[[""derivatives""::""dex""::""avalanche-ecosystem""::""arbitrum-ecosytem""]]",46.21291002,8977461.869,8.1686,0.52742445,-2.1285918,-9.684711,0,3.87E+08,0,4.06E+08,2022-12-22T20:46
5068,Neutrino USD,USDN,neutrino-usd,FALSE,FALSE,680266294,0,2020-01-30T00:00,75,76,2022-12-22T20:46,"[[""defi""::""stablecoin""::""algorithmic-stablecoin""::""bnb-chain""::""usd-stablecoin""]]",0.563383668,948206.7369,76.2595,2.062008,11.7345495,0.23675825,0,3.83E+08,0,3.83E+08,2022-12-22T20:46
8646,Mina,MINA,mina,FALSE,FALSE,781695890,0,2021-03-02T00:00,74,77,2022-12-22T20:46,"[[""pos""::""zero-knowledge-proofs""::""staking""::""coinbase-ventures-portfolio""::""three-arrows-capital-portfolio""::""polychain-capital-portfolio""]]",0.475180289,5075049.596,-20.5086,2.0751185,1.1049486,-12.602893,0,3.71E+08,0,3.92E+08,2022-12-22T20:46
4269,GateToken,GT,gatetoken,FALSE,FALSE,108265076,0,2019-08-20T00:00,24,78,2022-12-22T20:46,"[[""marketplace""::""centralized-exchange""::""discount-token""::""algorand-ecosystem""]]",3.394068309,1875524.474,-13.7587,0.33463308,-0.31411973,-2.8089135,0,3.67E+08,0,1.02E+09,2022-12-22T20:46
2694,Nexo,NEXO,nexo,FALSE,FALSE,560000011,1.00E+09,2018-05-01T00:00,91,79,2022-12-22T20:46,"[[""services""::""payments""::""cardano-ecosystem""]]",0.647222167,4402718.447,-52.6061,0.81571263,-0.14260884,-0.60915816,0,3.62E+08,0,6.47E+08,2022-12-22T20:46
12220,Osmosis,OSMO,osmosis,FALSE,FALSE,492590761,1.00E+09,2021-09-30T16:58:27,64,80,2022-12-22T20:46,"[[""cosmos-ecosystem""::""injective-ecosystem""]]",0.722321335,9624346.081,22.2515,1.4068164,-0.3150869,-17.203995,0,3.56E+08,0,7.22E+08,2022-12-22T20:46
2634,XDC Network,XDC,xinfin,FALSE,FALSE,-579889190,0,2018-04-12T00:00,60,81,2022-12-22T20:46,"[[""xdc-ecosystem""]]",0.026666519,2740384.544,-23.1195,-0.56298655,-3.5404139,8.919963,0,3.28E+08,0,1.01E+09,2022-12-22T20:46
21296,EthereumPoW,ETHW,ethereum-pow,FALSE,FALSE,107660723,0,2022-08-08T05:19:50,70,82,2022-12-22T20:46,"[[""pow""]]",2.973826553,1.18E+07,10.347,0.8677282,1.3080381,-13.611346,0,3.20E+08,0,3.20E+08,2022-12-22T20:46
10603,ImmutableX,IMX,immutable-x,FALSE,FALSE,731419289,2.00E+09,2021-06-24T00:00,117,83,2022-12-22T20:46,"[[""collectibles-nfts""::""scaling""::""rollups""::""arrington-xrp-capital-portfolio""::""alameda-research-portfolio""]]",0.435573904,6708233.066,-7.7057,1.3753752,-1.7822363,-6.290745,0,3.19E+08,0,8.71E+08,2022-12-22T20:46
4847,Stacks,STX,stacks,FALSE,FALSE,1349793015,1.82E+09,2019-10-28T00:00,66,84,2022-12-22T20:46,"[[""mineable""::""platform""::""collectibles-nfts""::""defi""::""smart-contracts""::""metaverse""::""arrington-xrp-capital-portfolio""::""blockchain-capital-portfolio""::""dcg-portfolio""::""fabric-ventures-portfolio""::""hashkey-capital-portfolio""::""huobi-capital-portfolio""::""usv-portfolio""::""web3""::""injective-ecosystem""]]",0.22650914,3312144.98,10.1936,1.0666837,0.4647611,-14.47664,0,3.06E+08,0,4.12E+08,2022-12-22T20:46
8104,1inch Network,1INCH,1inch,FALSE,FALSE,766724872,0,2020-12-25T00:00,299,85,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""amm""::""binance-labs-portfolio""::""blockchain-capital-portfolio""::""dragonfly-capital-portfolio""::""fabric-ventures-portfolio""::""alameda-research-portfolio""::""parafi-capital""::""spartan-group""::""bnb-chain""]]",0.394485688,1.00E+07,-20.0112,1.1960169,-0.23709732,-7.285932,0,3.02E+08,0,5.92E+08,2022-12-22T20:46
2469,Zilliqa,ZIL,zilliqa,FALSE,FALSE,-1312169738,2.10E+10,2018-01-25T00:00,234,86,2022-12-22T20:46,"[[""mineable""::""platform""::""payments""::""smart-contracts""::""polychain-capital-portfolio""::""metaverse""::""kenetic-capital-portfolio""::""zilliqa-ecosystem""::""bnb-chain""]]",0.01795003,1.52E+07,15.8337,1.1639769,1.3305846,-15.7646,0,2.85E+08,0,3.77E+08,2022-12-22T20:46
5899,Casper,CSPR,casper,FALSE,FALSE,2012032543,0,2020-07-21T00:00,43,87,2022-12-22T20:46,"[[""enterprise-solutions""::""arrington-xrp-capital-portfolio""::""hashkey-capital-portfolio""::""web3""::""okex-blockdream-ventures-portfolio""]]",0.026689912,3926370.854,-17.5847,0.88056064,1.6194937,-7.2891297,0,2.83E+08,0,3.04E+08,2022-12-22T20:46
1168,Decred,DCR,decred,FALSE,FALSE,14601433,2.10E+07,2016-02-10T00:00,63,88,2022-12-22T20:46,"[[""mineable""::""hybrid-pow-pos""::""blake256""::""medium-of-exchange""::""store-of-value""::""privacy""::""dao""::""placeholder-ventures-portfolio""]]",19.36584402,1102178.924,-54.8281,0.8182736,-2.183264,-8.781116,0,2.83E+08,0,4.07E+08,2022-12-22T20:46
1697,Basic Attention Token,BAT,basic-attention-token,FALSE,FALSE,1494373166,1.50E+09,2017-06-01T00:00,354,89,2022-12-22T20:46,"[[""marketing""::""content-creation""::""defi""::""payments""::""dcg-portfolio""::""1confirmation-portfolio""::""pantera-capital-portfolio""::""web3""::""bnb-chain""]]",0.18769343,1.36E+07,0.3331,1.1711298,1.2174948,-13.651324,0,2.80E+08,0,2.82E+08,2022-12-22T20:46
8000,Lido DAO,LDO,lido-dao,FALSE,FALSE,312951153,1.00E+09,2020-12-15T00:00,129,90,2022-12-22T20:46,"[[""defi""::""dao""::""three-arrows-capital-portfolio""::""paradigm-portfolio""]]",0.89286105,1.22E+07,11.4537,1.1206462,-4.590101,-21.315845,0,2.79E+08,0,8.93E+08,2022-12-22T20:46
6538,Curve DAO Token,CRV,curve-dao-token,FALSE,FALSE,531583334,3.30E+09,2020-08-14T00:00,394,91,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""dao""::""yield-farming""::""amm""::""governance""::""framework-ventures-portfolio""::""alameda-research-portfolio""::""polygon-ecosystem""::""fantom-ecosystem""::""arbitrum-ecosytem""]]",0.518368416,3.09E+07,14.1998,1.7685665,-0.37862659,-17.164768,0,2.76E+08,0,1.71E+09,2022-12-22T20:46
1934,Loopring,LRC,loopring,FALSE,FALSE,1330133545,1.37E+09,2017-08-30T00:00,243,92,2022-12-22T20:46,"[[""marketplace""::""decentralized-exchange-dex-token""::""defi""::""zero-knowledge-proofs""::""scaling""::""smart-contracts""::""wallet""::""ethereum-ecosystem""::""amm""::""dex""::""layer-2""::""rollups""::""red-packets""::""web3""::""token""::""arbitrum-ecosytem""]]",0.205024173,1.17E+07,-11.6373,1.2295094,-0.15453778,-14.792932,0,2.73E+08,0,2.82E+08,2022-12-22T20:46
873,NEM,XEM,nem,FALSE,FALSE,410065407,9.00E+09,2015-04-01T00:00,132,93,2022-12-22T20:46,"[[""poi""::""medium-of-exchange""::""payments""::""smart-contracts""::""fantom-ecosystem""]]",0.03018623,1.32E+07,67.3125,1.0459325,2.0272064,-9.614481,0,2.72E+08,0,2.72E+08,2022-12-22T20:46
2130,Enjin Coin,ENJ,enjin-coin,FALSE,FALSE,1000000000,1.00E+09,2017-11-01T00:00,282,94,2022-12-22T20:46,"[[""media""::""collectibles-nfts""::""gaming""::""ethereum-ecosystem""::""metaverse""::""arrington-xrp-capital-portfolio""]]",0.25815406,1.16E+07,47.8118,1.5469291,-0.2677459,-12.1777115,0,2.58E+08,0,2.58E+08,2022-12-22T20:46
5665,Helium,HNT,helium,FALSE,FALSE,135025431,2.23E+08,2020-06-05T00:00,66,95,2022-12-22T20:46,"[[""mineable""::""enterprise-solutions""::""distributed-computing""::""iot""::""usv-portfolio""::""multicoin-capital-portfolio""::""web3""]]",1.898937897,1.35E+07,-23.1247,1.0745766,-9.89263,-2.6715293,0,2.56E+08,0,4.23E+08,2022-12-22T20:46
2682,Holo,HOT,holo,FALSE,FALSE,1544282286,0,2018-04-29T00:00,140,96,2022-12-22T20:46,"[[""platform""::""distributed-computing""::""filesharing""::""storage""]]",0.001477837,9468378.862,6.1598,0.9492524,0.9127567,-12.865488,0,2.56E+08,0,2.62E+08,2022-12-22T20:46
9903,Convex Finance,CVX,convex-finance,FALSE,FALSE,72266626,1.00E+08,2021-05-18T00:00,134,97,2022-12-22T20:46,"[[""defi""::""yield-aggregator""]]",3.544310625,3304903.17,13.7712,1.1729693,0.7268381,-5.2318892,0,2.56E+08,0,3.54E+08,2022-12-22T20:46
5728,Balancer,BAL,balancer,FALSE,FALSE,46162580,9.62E+07,2020-06-24T00:00,252,98,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""dao""::""yield-farming""::""amm""::""three-arrows-capital-portfolio""::""governance""::""coinfund-portfolio""::""alameda-research-portfolio""::""placeholder-ventures-portfolio""::""pantera-capital-portfolio""::""near-protocol-ecosystem""::""arbitrum-ecosytem""]]",5.4979546,4696719.892,-23.0635,1.7405695,-0.55420667,-7.8302035,0,2.54E+08,0,5.29E+08,2022-12-22T20:46
4846,Kava,KAVA,kava,FALSE,FALSE,356055864,0,2019-10-25T00:00,95,99,2022-12-22T20:46,"[[""cosmos-ecosystem""::""defi""::""binance-launchpad""::""binance-labs-portfolio""::""lending-borowing""::""arrington-xrp-capital-portfolio""::""framework-ventures-portfolio""::""hashkey-capital-portfolio""::""injective-ecosystem""]]",0.695770073,1.38E+07,5.394,1.2205182,-3.3221917,-18.559153,0,2.48E+08,0,2.48E+08,2022-12-22T20:46
2577,Ravencoin,RVN,ravencoin,FALSE,FALSE,-865444093,2.10E+10,2018-03-10T00:00,113,100,2022-12-22T20:46,"[[""mineable""::""pow""::""platform""::""crowdfunding""]]",0.020148782,4711868.894,-27.02,0.89137703,1.306482,-6.6960683,0,2.42E+08,0,4.23E+08,2022-12-22T20:46
5692,Compound,COMP,compound,FALSE,FALSE,7267151,1.00E+07,2020-06-16T00:00,319,101,2022-12-22T20:46,"[[""defi""::""dao""::""yield-farming""::""polkadot-ecosystem""::""coinbase-ventures-portfolio""::""three-arrows-capital-portfolio""::""polychain-capital-portfolio""::""lending-borowing""::""dragonfly-capital-portfolio""::""alameda-research-portfolio""::""a16z-portfolio""::""pantera-capital-portfolio""::""paradigm-portfolio""::""arbitrum-ecosytem""::""bnb-chain""]]",33.00944018,1.32E+07,0.3221,1.7013566,0.56616527,-17.430786,0,2.40E+08,0,3.30E+08,2022-12-22T20:46
5632,Arweave,AR,arweave,FALSE,FALSE,33394701,6.60E+07,2020-05-27T00:00,76,102,2022-12-22T20:46,"[[""distributed-computing""::""filesharing""::""storage""::""coinbase-ventures-portfolio""::""solana-ecosystem""::""arrington-xrp-capital-portfolio""::""blockchain-capital-portfolio""::""a16z-portfolio""::""multicoin-capital-portfolio""::""web3""]]",6.989322816,1.80E+07,77.7338,1.1616355,-1.1703154,-17.042725,0,2.33E+08,0,4.61E+08,2022-12-22T20:46
5567,Celo,CELO,celo,FALSE,FALSE,478832129,1.00E+09,2020-05-22T00:00,131,103,2022-12-22T20:46,"[[""pos""::""zero-knowledge-proofs""::""mobile""::""payments""::""smart-contracts""::""coinbase-ventures-portfolio""::""polychain-capital-portfolio""::""dragonfly-capital-portfolio""::""electric-capital-portfolio""::""a16z-portfolio""::""celo-ecosystem""]]",0.48625205,5677766.686,-28.3686,1.3151383,-2.0099535,-16.445847,0,2.33E+08,0,4.86E+08,2022-12-22T20:46
2083,Bitcoin Gold,BTG,bitcoin-gold,FALSE,FALSE,17513923,2.10E+07,2017-10-23T00:00,67,104,2022-12-22T20:46,"[[""mineable""::""medium-of-exchange""::""payments""]]",13.02657066,2251876.122,-24.0333,0.15562297,-1.284103,-12.084642,0,2.28E+08,0,2.74E+08,2022-12-22T20:46
1659,Gnosis,GNO,gnosis-gno,FALSE,FALSE,2589588,3000000,2017-05-01T00:00,114,105,2022-12-22T20:46,"[[""services""::""decentralized-exchange-dex-token""::""defi""::""prediction-markets""::""kenetic-capital-portfolio""::""arbitrum-ecosytem""]]",86.73711897,2281036.356,-6.6028,1.4944347,0.08448814,-3.947774,0,2.25E+08,0,2.60E+08,2022-12-22T20:46
13855,Ethereum Name Service,ENS,ethereum-name-service,FALSE,FALSE,20244862,1.00E+08,2021-11-09T01:31:29,160,106,2022-12-22T20:46,"[[""dao""::""governance""::""web3""]]",10.99553332,1.25E+07,1.5235,1.6486673,-1.3069749,-14.785054,0,2.23E+08,0,1.10E+09,2022-12-22T20:46
11840,Optimism,OP,optimism-ethereum,FALSE,FALSE,234748364,0,2022-05-31T16:19:46,168,107,2022-12-22T20:46,[[]],0.933546671,4.91E+07,2.6965,2.6167626,-2.540859,-12.741556,0,2.19E+08,0,4.01E+09,2022-12-22T20:46
3822,Theta Fuel,TFUEL,theta-fuel,FALSE,FALSE,1659903222,0,2019-03-28T00:00,50,108,2022-12-22T20:46,"[[""media""::""content-creation""::""defi""::""payments""]]",0.035760747,8003648.859,143.5021,1.1215565,-1.6934972,-13.112957,0,2.13E+08,0,2.13E+08,2022-12-22T20:46
5034,Kusama,KSM,kusama,FALSE,FALSE,8470098,0,2019-12-12T00:00,154,109,2022-12-22T20:46,"[[""substrate""::""polkadot-ecosystem""::""cms-holdings-portfolio""::""kenetic-capital-portfolio""::""1confirmation-portfolio""::""vbc-ventures-portfolio""]]",24.74417918,6217862.01,-12.5527,1.1899687,2.1195204,-10.138276,0,2.10E+08,0,2.39E+08,2022-12-22T20:46
2499,SwissBorg,CHSB,swissborg,FALSE,FALSE,1000000000,0,2018-02-02T00:00,16,110,2022-12-22T20:46,"[[""asset-management""::""staking""]]",0.208579093,291075.4442,-4.8994,0.7746303,-1.2182496,-7.7827606,0,2.09E+08,0,2.09E+08,2022-12-22T20:46
6758,SushiSwap,SUSHI,sushiswap,FALSE,FALSE,222257372,2.50E+08,2020-08-28T00:00,506,111,2022-12-22T20:46,"[[""collectibles-nfts""::""decentralized-exchange-dex-token""::""defi""::""dao""::""yield-farming""::""amm""::""yearn-partnerships""::""governance""::""avalanche-ecosystem""::""metaverse""::""blockchain-capital-portfolio""::""defiance-capital-portfolio""::""alameda-research-portfolio""::""pantera-capital-portfolio""::""polygon-ecosystem""::""fantom-ecosystem""::""arbitrum-ecosytem""::""harmony-ecosystem""::""injective-ecosystem""::""bnb-chain""]]",0.92916377,3.39E+07,-0.5861,1.5453702,-1.1225574,-16.808226,0,2.07E+08,0,2.32E+08,2022-12-22T20:46
1684,Qtum,QTUM,qtum,FALSE,FALSE,104463120,1.08E+08,2017-05-24T00:00,200,112,2022-12-22T20:46,"[[""platform""::""smart-contracts""::""kenetic-capital-portfolio""]]",1.975641155,2.47E+07,6.9965,1.2039938,0.32011598,-16.940418,0,2.06E+08,0,2.13E+08,2022-12-22T20:46
5864,yearn.finance,YFI,yearn-finance,FALSE,FALSE,36637,36666,2020-07-18T00:00,349,113,2022-12-22T20:46,"[[""defi""::""dao""::""yield-farming""::""yield-aggregator""::""yearn-partnerships""::""three-arrows-capital-portfolio""::""polychain-capital-portfolio""::""governance""::""blockchain-capital-portfolio""::""framework-ventures-portfolio""::""alameda-research-portfolio""::""parafi-capital""::""fantom-ecosystem""::""arbitrum-ecosytem""::""bnb-chain""]]",5600.666671,1.31E+07,9.7498,1.2916145,1.7310488,-10.107533,0,2.05E+08,0,2.05E+08,2022-12-22T20:46
9891,BinaryX,BNX,binaryx,FALSE,FALSE,2831518,2.10E+07,2021-05-18T00:00,75,114,2022-12-22T20:46,"[[""mvb""::""bnb-chain""]]",72.34942611,3.43E+07,2.129,0.32306704,-2.7106073,18.098824,0,2.05E+08,0,1.52E+09,2022-12-22T20:46
7129,TerraClassicUSD,USTC,terrausd,FALSE,FALSE,1214202142,0,2020-09-21T00:00,696,115,2022-12-22T20:46,"[[""cosmos-ecosystem""::""stablecoin""::""algorithmic-stablecoin""::""terra-ecosystem""::""injective-ecosystem""::""bnb-chain""::""usd-stablecoin""]]",0.020527935,1.45E+07,63.1062,1.3196365,3.6123276,-16.717257,0,2.01E+08,0,2.01E+08,2022-12-22T20:46
7653,Oasis Network,ROSE,oasis-network,FALSE,FALSE,1430751237,1.00E+10,2020-11-12T00:00,68,116,2022-12-22T20:46,"[[""cosmos-ecosystem""::""collectibles-nfts""::""defi""::""privacy""::""scaling""::""smart-contracts""::""polychain-capital-portfolio""::""binance-labs-portfolio""::""arrington-xrp-capital-portfolio""::""blockchain-capital-portfolio""::""dragonfly-capital-portfolio""::""electric-capital-portfolio""::""kenetic-capital-portfolio""::""huobi-capital-portfolio""::""a16z-portfolio""::""winklevoss-capital-portfolio""::""pantera-capital-portfolio""::""injective-ecosystem""]]",0.034223217,1.23E+07,-9.6528,1.6069618,-0.3082697,-19.556725,0,1.96E+08,0,3.42E+08,2022-12-22T20:46
1455,Golem,GLM,golem-network-tokens,FALSE,FALSE,1000000000,1.00E+09,2016-11-18T00:00,87,117,2022-12-22T20:46,"[[""platform""::""distributed-computing""::""payments""::""polygon-ecosystem""::""web3""]]",0.195831423,6509117.129,-4.8182,0.6579059,0.6221065,-11.99036,0,1.96E+08,0,1.96E+08,2022-12-22T20:46
5647,Kadena,KDA,kadena,FALSE,FALSE,212744289,1.00E+09,2020-05-31T00:00,46,118,2022-12-22T20:46,"[[""mineable""::""pow""::""blake2s""::""platform""::""cosmos-ecosystem""::""smart-contracts""::""coinfund-portfolio""::""multicoin-capital-portfolio""::""web3""::""injective-ecosystem""]]",0.915798416,2317959.257,6.3882,1.1434543,1.1573753,-8.338068,0,1.95E+08,0,9.16E+08,2022-12-22T20:46
2777,IoTeX,IOTX,iotex,FALSE,FALSE,816530672,1.00E+10,2018-05-25T00:00,106,119,2022-12-22T20:46,"[[""platform""::""iot""::""hashkey-capital-portfolio""::""kenetic-capital-portfolio""::""iotex-ecosystem""::""bnb-chain""]]",0.019744138,3867945.215,8.4954,1.4183748,1.4963393,-11.249723,0,1.86E+08,0,1.97E+08,2022-12-22T20:46
5488,JUST,JST,just,FALSE,FALSE,312145408,9.90E+09,2020-05-07T00:00,96,120,2022-12-22T20:46,"[[""defi""::""tron-ecosystem""]]",0.020544603,1.40E+07,73.3289,0.9959559,1.9794269,-6.458926,0,1.83E+08,0,2.03E+08,2022-12-22T20:46
